,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
10,5000,71003,[0.7093027  0.78886695 0.70865835],[0.77730061 0.85592418 0.77312231],[0.67171214 0.73643507 0.60532096],[0.72319124 0.79535464 0.64483234],[0.6554345  0.73338841 0.60231269],[0.70884888 0.80479633 0.63729046]
11,5000,72003,[0.70821714 0.79206725 0.66424901],[0.77255223 0.86236365 0.71846567],[0.6575752  0.73304877 0.61813776],[0.70824995 0.7969677  0.65232143],[0.64730456 0.7355361  0.6202873 ],[0.70849057 0.80634031 0.65365516]
12,5000,73003,[0.70012237 0.79673851 0.65452575],[0.76151189 0.87406784 0.71550894],[0.67287326 0.74210512 0.63187007],[0.72682667 0.80557085 0.67155729],[0.65548165 0.7450876  0.62366015],[0.7097149  0.81102737 0.667852  ]
13,5000,74003,[0.69778186 0.78409971 0.65619727],[0.76199907 0.85664595 0.71163094],[0.66732176 0.73623313 0.59628619],[0.71792934 0.80210797 0.63339706],[0.65071117 0.7342857  0.62123937],[0.71239495 0.80881202 0.66024639]
14,5000,75003,[0.6998674  0.78591792 0.65594839],[0.76690464 0.85846083 0.71636682],[0.66655553 0.74994314 0.60601853],[0.72495492 0.80764209 0.64073806],[0.65411099 0.72919806 0.62622243],[0.71545215 0.79811728 0.66212227]
15,5000,76003,[0.70537431 0.80685268 0.65307642],[0.7737075  0.87890887 0.70484166],[0.67368783 0.73477186 0.61751077],[0.72582023 0.79254533 0.65169805],[0.64655343 0.73298775 0.60868551],[0.70433917 0.80209998 0.64541837]
16,5000,77003,[0.7642964  0.80881778 0.65899693],[0.84206051 0.88581375 0.70913289],[0.66795764 0.72731474 0.62520608],[0.72124589 0.79605136 0.66911784],[0.66623794 0.7356113  0.61558607],[0.72652202 0.80815833 0.65624416]
17,5000,78003,[0.77403572 0.82741842 0.65585863],[0.83447459 0.89485722 0.70997238],[0.67013609 0.73865992 0.60825618],[0.72665353 0.80959451 0.6445188 ],[0.65049941 0.71790704 0.61376828],[0.70764268 0.79065714 0.66474747]
18,5000,79003,[0.69942805 0.77321617 0.65960212],[0.77475377 0.83963694 0.71082233],[0.65491087 0.75397375 0.60970036],[0.70187528 0.81691594 0.64405643],[0.6486853  0.72037054 0.62850001],[0.70771781 0.78254545 0.66969923]
19,5000,80003,[0.69090066 0.81315844 0.66065853],[0.75411642 0.87554851 0.71474398],[0.67159515 0.75622466 0.61519263],[0.72570158 0.82170695 0.65727135],[0.65711537 0.74132434 0.62483206],[0.70824152 0.8124603  0.66854096]
20,5000,81003,[0.71874501 0.82283334 0.69819342],[0.78254051 0.89403504 0.76372884],[0.66939602 0.73479509 0.62155354],[0.72264175 0.80192424 0.66126739],[0.65290823 0.73035477 0.60294117],[0.70587811 0.80406747 0.64458777]
21,5000,82003,[0.71019664 0.80736558 0.71407154],[0.76248765 0.88006906 0.78439467],[0.67057046 0.74036511 0.6154212 ],[0.7255028  0.80593363 0.64968194],[0.64768645 0.73502885 0.60590074],[0.70106177 0.80910601 0.65003577]
22,5000,83003,[0.70449863 0.81560563 0.66646944],[0.76067696 0.8792458  0.71825561],[0.65621769 0.72567414 0.62299376],[0.70301906 0.7937589  0.65388162],[0.65264278 0.72874996 0.61098267],[0.7057978  0.79805393 0.65261542]
23,5000,84003,[0.70853333 0.81431709 0.66544455],[0.77454443 0.8796477  0.71905521],[0.66705162 0.7473358  0.61880189],[0.72638265 0.81476385 0.65857744],[0.64991511 0.71988566 0.60632898],[0.70076576 0.79135701 0.64485155]
24,5000,85003,[0.76980226 0.7796332  0.64902165],[0.83308457 0.85555381 0.69786403],[0.66865207 0.72739929 0.61276408],[0.72356425 0.7958736  0.64757834],[0.66479979 0.73492951 0.62372192],[0.72904416 0.7979115  0.65908409]
25,5000,86003,[0.696988   0.81047436 0.64466514],[0.76322956 0.88109125 0.68835322],[0.66047279 0.74898298 0.62931043],[0.7109206  0.82177765 0.6671874 ],[0.65460893 0.73273469 0.62633041],[0.71213214 0.80303025 0.66337531]
26,5000,87003,[0.69112494 0.78692145 0.63944648],[0.75584878 0.85888177 0.69504183],[0.66133262 0.74774971 0.6253365 ],[0.71667494 0.81706806 0.66011773],[0.6478392  0.73275012 0.62104049],[0.70341194 0.7962011  0.66579695]
27,5000,88003,[0.68635369 0.8131982  0.65911688],[0.75219224 0.8799248  0.71605527],[0.66648189 0.74200431 0.61690928],[0.71814014 0.8072778  0.65020168],[0.65623429 0.73529247 0.61249246],[0.72028564 0.80379426 0.65702052]
28,5000,89003,[0.7585693  0.80285273 0.65420047],[0.81779495 0.87707554 0.70730381],[0.66919595 0.73909954 0.62040805],[0.72482429 0.80863633 0.65424107],[0.66107353 0.73767477 0.62106157],[0.71729452 0.80480216 0.657888  ]
29,5000,90003,[0.74883092 0.80480802 0.64938871],[0.82010054 0.87877128 0.70867104],[0.67325628 0.73751222 0.62374497],[0.7222127  0.80404256 0.66540309],[0.65534727 0.72081941 0.64075097],[0.71646861 0.79462324 0.68615786]
