,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
87,5000,88001,[0.96732863 0.97527187 0.95181592 0.95675558],[0.99420131 0.9942936  0.98344055 0.98594644],[0.93515747 0.93392031 0.90313931 0.87821637],[0.98503934 0.97970519 0.95357677 0.94196863],[0.93374328 0.90478445 0.89381313 0.89410525],[0.98184007 0.96755619 0.95426423 0.94865443]
88,5000,89001,[0.96961678 0.97931679 0.9488483  0.95014743],[0.99438438 0.99537375 0.98008282 0.98393679],[0.94525995 0.9045764  0.9002145  0.89406655],[0.98393924 0.96591669 0.96239901 0.95013828],[0.94484763 0.90787862 0.90559588 0.88771859],[0.98653583 0.97026824 0.96569837 0.95686213]
89,5000,90001,[0.9641168  0.97817462 0.94982804 0.95793235],[0.99320419 0.99481261 0.98267861 0.98787589],[0.95038715 0.91847904 0.91533996 0.88082801],[0.98797857 0.97290873 0.96051634 0.94606952],[0.94870214 0.92911212 0.90453502 0.87070082],[0.98850556 0.98183124 0.96003183 0.93930835]
90,5000,91001,[0.9700499  0.97104897 0.95228332 0.95237747],[0.99409337 0.99421503 0.98276647 0.98613768],[0.93324253 0.9265641  0.91412558 0.88532972],[0.98389907 0.9744146  0.96407625 0.95049604],[0.94007026 0.91411809 0.9063758  0.91483837],[0.98537356 0.9715962  0.96150987 0.96478241]
91,5000,92001,[0.96851553 0.97397132 0.91749339 0.95422264],[0.99401696 0.99535945 0.96669557 0.98634781],[0.93887539 0.92597641 0.89821474 0.8914739 ],[0.98520203 0.96846543 0.95819239 0.94817947],[0.93633323 0.92356158 0.89367661 0.8797996 ],[0.98498819 0.97564893 0.95153317 0.9438094 ]
92,5000,93001,[0.97100381 0.97714072 0.94891826 0.95110391],[0.99507729 0.99473166 0.98147153 0.98264515],[0.94094369 0.92837282 0.90849593 0.8882918 ],[0.9850388  0.98108791 0.96186907 0.95221964],[0.93596891 0.91457243 0.90646241 0.87848161],[0.98480922 0.97988069 0.96177413 0.94721666]
93,5000,94001,[0.96452455 0.97475484 0.946744   0.94772169],[0.99399243 0.99481303 0.97896262 0.98339373],[0.93483201 0.91928436 0.92010502 0.90304923],[0.98268089 0.97706575 0.96295421 0.95959772],[0.93679526 0.90224755 0.89796916 0.88403836],[0.98282667 0.97182375 0.96171956 0.94650025]
94,5000,95001,[0.96696679 0.97895905 0.94980818 0.95717262],[0.99471385 0.9957458  0.9827744  0.98628952],[0.94076764 0.90362293 0.91217906 0.87061012],[0.98222559 0.96236793 0.95972462 0.93806866],[0.93950125 0.92067776 0.87310505 0.87630861],[0.98615717 0.97727796 0.94872188 0.94892461]
95,5000,96001,[0.96500795 0.97240566 0.95619672 0.95147895],[0.99401731 0.99429939 0.98353367 0.98444302],[0.94621885 0.92466834 0.91303686 0.89865693],[0.98616723 0.98029952 0.96967926 0.95462339],[0.95440425 0.90338544 0.89250443 0.89174348],[0.98551556 0.96709979 0.9559493  0.95029408]
96,5000,97001,[0.98101532 0.97572812 0.94697277 0.95864414],[0.99685051 0.99604131 0.98251053 0.98585266],[0.94048735 0.91213254 0.90849522 0.89643706],[0.98369319 0.97135825 0.96287838 0.94898793],[0.93631678 0.91381992 0.90178352 0.87106158],[0.98026699 0.97612981 0.95916078 0.94430472]
97,5000,98001,[0.96917849 0.97496679 0.94790082 0.95801454],[0.99476219 0.99587146 0.9811118  0.98498649],[0.94650891 0.91779407 0.90325074 0.89430717],[0.98671478 0.97225424 0.96514841 0.95482526],[0.93093577 0.89661138 0.87715072 0.88622803],[0.97826273 0.96745966 0.95247077 0.9516224 ]
98,5000,99001,[0.96488893 0.97905664 0.9530817  0.95683256],[0.99300198 0.99603305 0.98493212 0.9864669 ],[0.93434405 0.92859273 0.89812628 0.88435884],[0.97985808 0.9747631  0.95562414 0.94861325],[0.93544148 0.91084824 0.90383616 0.88325114],[0.98317443 0.96991149 0.95939958 0.94904207]
99,5000,100001,[0.96867788 0.97717601 0.94997904 0.95888231],[0.99437228 0.99496197 0.98358925 0.98513577],[0.94459258 0.93311964 0.89427349 0.89116018],[0.98517758 0.98183008 0.959045   0.94804629],[0.92876833 0.90291451 0.89310259 0.89388764],[0.97768669 0.973569   0.95432099 0.94975619]
100,5000,101001,[0.96840194 0.97758338 0.94691141 0.95285813],[0.99444425 0.995064   0.98345712 0.98302008],[0.94004577 0.92771536 0.91114208 0.91190329],[0.98498459 0.97990514 0.96090373 0.96408789],[0.93364035 0.90331534 0.89568336 0.87020245],[0.9825386  0.96934806 0.9550255  0.94171554]
101,5000,102001,[0.96803807 0.97462549 0.95244724 0.95913761],[0.99363426 0.99528161 0.98410808 0.98736833],[0.9497312  0.92989558 0.90121934 0.88734654],[0.98878872 0.98032938 0.96010478 0.94961583],[0.93120674 0.90606153 0.87936529 0.86505248],[0.98182129 0.97203034 0.94228673 0.94301843]
102,5000,103001,[0.96722198 0.99445119 0.94778057 0.95269639],[0.99406722 0.99892344 0.98043652 0.98511955],[0.94048723 0.92334646 0.91121373 0.89766885],[0.98412986 0.97526109 0.96388125 0.95711878],[0.93221868 0.91422622 0.90517732 0.88073206],[0.98069586 0.97512945 0.96181527 0.94766761]
103,5000,104001,[0.97542145 0.97490907 0.95085289 0.95407358],[0.99690814 0.99536369 0.98210226 0.9857591 ],[0.93228432 0.92048365 0.90031337 0.89309102],[0.97926478 0.97346472 0.95796102 0.95088945],[0.93336128 0.90142388 0.90972263 0.88888981],[0.98190468 0.9633924  0.95869694 0.94813042]
104,5000,105001,[0.96606265 0.97923376 0.93724341 0.95443052],[0.99362197 0.99524263 0.9754192  0.98478163],[0.93734858 0.94241577 0.89752607 0.88776283],[0.98101622 0.98036325 0.9547807  0.94611038],[0.94232304 0.91501689 0.89873132 0.88945185],[0.98499821 0.96860084 0.95602235 0.95590505]
105,5000,106001,[0.9678911  0.97674296 0.9397856  0.9551226 ],[0.99399232 0.99391139 0.97652537 0.98526478],[0.94146731 0.94629331 0.91038492 0.88686446],[0.98658013 0.98820843 0.95996166 0.95113672],[0.93781677 0.91149398 0.88341878 0.87798908],[0.98672074 0.97677917 0.95198657 0.94136533]
106,5000,107001,[0.96823643 0.99537801 0.92285828 0.95592935],[0.99503677 0.99939564 0.96860583 0.98805831],[0.93900093 0.9201938  0.88884642 0.89014667],[0.98339814 0.96953544 0.95480503 0.94997129],[0.92941024 0.90961664 0.89697193 0.88373022],[0.98044719 0.96989197 0.95817464 0.95184599]
107,5000,108001,[0.96510514 0.97540004 0.95053683 0.95644458],[0.99395891 0.99560053 0.98203397 0.98591542],[0.9299785  0.9138764  0.88927259 0.88810554],[0.98070138 0.9719019  0.94562805 0.95251204],[0.94383608 0.93627935 0.92418494 0.88651944],[0.98839389 0.98055744 0.96790853 0.95154622]
108,5000,109001,[0.96720112 0.97768755 0.94725143 0.95731077],[0.99448115 0.99505107 0.98313939 0.98692057],[0.93248607 0.90661338 0.91045319 0.89512331],[0.97810396 0.96948203 0.96068155 0.9558662 ],[0.93636999 0.92196398 0.92023061 0.88883323],[0.98070599 0.97709403 0.96720759 0.95138051]
109,5000,110001,[0.9680892  0.97208676 0.93823834 0.9586351 ],[0.99445724 0.99445623 0.97633661 0.984852  ],[0.92744011 0.9301404  0.90870169 0.86980281],[0.97887962 0.9767723  0.96289907 0.94108456],[0.93472093 0.92334687 0.88543115 0.89231998],[0.98306282 0.97841841 0.95058118 0.95877424]
110,5000,111001,[0.98704604 0.97849831 0.94884571 0.95074046],[0.99879007 0.99491368 0.98317937 0.98376566],[0.95023394 0.92721637 0.90371867 0.88355982],[0.98637847 0.97693134 0.95624864 0.95161913],[0.93088261 0.89959078 0.89928999 0.86511648],[0.98086936 0.96812868 0.96381594 0.94503854]
111,5000,112001,[0.96893983 0.97598828 0.94434354 0.95540545],[0.99420018 0.99538748 0.98012767 0.9840916 ],[0.94074798 0.91633016 0.90758908 0.88866915],[0.98054184 0.97322501 0.95312789 0.95373852],[0.92697682 0.90116151 0.91502471 0.90106908],[0.98063209 0.97193601 0.96704363 0.9637963 ]
112,5000,113001,[0.96624684 0.97536972 0.94659826 0.9582843 ],[0.99350182 0.99506743 0.98118162 0.98646693],[0.94865462 0.92421741 0.9195954  0.89783433],[0.9884203  0.97742481 0.96970442 0.95412547],[0.93537209 0.90811092 0.90223566 0.88882628],[0.9835536  0.96926736 0.96097649 0.94913872]
113,5000,114001,[0.96205499 0.99425151 0.92340023 0.96318517],[0.99311327 0.9991196  0.96998441 0.98704368],[0.94488802 0.91055116 0.88955699 0.88050966],[0.98609777 0.97208834 0.95076898 0.9417004 ],[0.93924391 0.9003388  0.89017231 0.88742995],[0.9857179  0.97022722 0.95157999 0.95567062]
114,5000,115001,[0.9726731  0.97780309 0.94933467 0.95781772],[0.99526917 0.99555122 0.98202641 0.98708524],[0.94049301 0.93802834 0.89882957 0.89005313],[0.98292109 0.98177277 0.95743408 0.94710943],[0.92850001 0.91502845 0.89122547 0.88356004],[0.97846627 0.97275108 0.95049147 0.95439758]
115,5000,116001,[0.97107544 0.99403674 0.95228219 0.95935563],[0.99468991 0.99865047 0.98281855 0.98758232],[0.92872049 0.90576027 0.90278661 0.88953317],[0.97980515 0.96448568 0.96253583 0.95232139],[0.93181049 0.91518514 0.90416962 0.88103081],[0.98337363 0.97656863 0.96153534 0.9458166 ]
116,5000,117001,[0.96665511 0.97253248 0.95149086 0.95333434],[0.99412557 0.9944128  0.98217304 0.98579676],[0.92939552 0.91245982 0.90933468 0.90083039],[0.97989668 0.97016213 0.96532404 0.95638769],[0.94064442 0.90859443 0.88159334 0.88298217],[0.9851965  0.97757519 0.94811508 0.94920298]
117,5000,118001,[0.96606082 0.97688574 0.95129533 0.95293679],[0.9935648  0.99538128 0.98211812 0.98462107],[0.94009302 0.91834602 0.91094873 0.87642402],[0.9824768  0.97224776 0.96051976 0.94633825],[0.93949148 0.91976686 0.90675928 0.87280059],[0.98373911 0.97134496 0.96386856 0.94636269]
118,5000,119001,[0.97050709 0.97597848 0.94612057 0.94980767],[0.99423998 0.99567059 0.98179078 0.98395902],[0.9287704  0.8964664  0.91672544 0.91036235],[0.97784384 0.96101493 0.96236037 0.96301749],[0.94473774 0.9227777  0.9079332  0.87442455],[0.98710819 0.97421055 0.95769355 0.94430623]
119,5000,120001,[0.9592857  0.9764892  0.9533573  0.96540756],[0.99229186 0.99500984 0.98487594 0.98817414],[0.93726769 0.92512545 0.90600969 0.88012095],[0.9830394  0.9777402  0.96245515 0.94610425],[0.94997132 0.92561064 0.89817702 0.89233768],[0.98871759 0.97695149 0.95946453 0.95593016]
120,5000,121001,[0.97466853 0.97147306 0.9474316  0.95035655],[0.99590141 0.99402145 0.981793   0.98233382],[0.93677661 0.92924195 0.89600458 0.8829866 ],[0.98042333 0.98125082 0.94775554 0.94590364],[0.93404349 0.90092611 0.89983778 0.89114434],[0.98223921 0.97410639 0.95840473 0.96114305]
121,5000,122001,[0.98586059 0.9763407  0.94699808 0.95866256],[0.99868832 0.99505715 0.98188274 0.98683753],[0.94013098 0.91284501 0.91173977 0.896511  ],[0.98302207 0.972331   0.95858463 0.95255955],[0.93847308 0.9168056  0.89869542 0.88588455],[0.98307305 0.98123883 0.95267635 0.95228427]
122,5000,123001,[0.98252675 0.9752987  0.94391549 0.94865625],[0.99771434 0.99628727 0.97920882 0.98391878],[0.94375823 0.90301621 0.9032329  0.9032319 ],[0.9861926  0.96674205 0.95790771 0.96083614],[0.92943327 0.91480981 0.89461106 0.8867149 ],[0.98054569 0.9745137  0.95750608 0.94515926]
123,5000,124001,[0.9869218  0.97625394 0.94822749 0.95251444],[0.99844833 0.9950274  0.98100667 0.98541194],[0.94254374 0.93811777 0.91234115 0.88049128],[0.98689973 0.97924305 0.9670882  0.94749765],[0.93560747 0.91099837 0.89472837 0.88348851],[0.9832961  0.97249885 0.95513526 0.95758586]
124,5000,125001,[0.97033355 0.9787927  0.94543002 0.95846471],[0.99476181 0.99573754 0.98018381 0.98519464],[0.94399796 0.91790698 0.91036452 0.88931329],[0.98614973 0.97490083 0.9563088  0.95207753],[0.93637318 0.91567852 0.90695275 0.90572142],[0.9853934  0.97950686 0.96095712 0.96412338]
125,5000,126001,[0.96444689 0.97339801 0.91814589 0.95391138],[0.99359317 0.99423181 0.96858757 0.98416689],[0.94565583 0.92225692 0.90275115 0.9048074 ],[0.98472618 0.97754048 0.96389975 0.95421774],[0.94033133 0.92424818 0.88577878 0.87660553],[0.98502186 0.97983747 0.95046101 0.94821948]
126,5000,127001,[0.96550983 0.97235806 0.95629047 0.96137931],[0.99469633 0.99500575 0.98449588 0.98668842],[0.95015518 0.926055   0.90847719 0.89155079],[0.98685511 0.97865296 0.96198282 0.949713  ],[0.91720646 0.90334854 0.89664546 0.87774647],[0.97393616 0.97564541 0.95517218 0.94558473]
127,5000,128001,[0.96504216 0.97419973 0.95117884 0.95379545],[0.9939766  0.99400648 0.98373529 0.98645137],[0.94045673 0.92662024 0.89943885 0.89297579],[0.98184588 0.98155113 0.95479576 0.95523839],[0.93442164 0.90696321 0.90991055 0.91032815],[0.98245611 0.97350018 0.96204563 0.96683904]
128,5000,129001,[0.97059722 0.97400405 0.94990821 0.95821719],[0.9948986  0.99562498 0.98442244 0.98728225],[0.93397349 0.90559816 0.90549282 0.90261261],[0.97571498 0.96168262 0.95619725 0.949564  ],[0.944656   0.9074094  0.89624452 0.9081316 ],[0.98591404 0.97468321 0.95487403 0.96169321]
129,5000,130001,[0.96808671 0.97489277 0.94943121 0.94739823],[0.99403737 0.99533475 0.98413432 0.98418065],[0.93532084 0.92010431 0.90213182 0.88912541],[0.98108179 0.97245366 0.95514997 0.95226822],[0.93942247 0.91921694 0.90195304 0.87647363],[0.98441271 0.97370146 0.96095848 0.95083988]
130,5000,131001,[0.96371229 0.97623185 0.94708687 0.95816819],[0.99310741 0.99534993 0.98191795 0.98683397],[0.95817312 0.93407553 0.91096516 0.89431881],[0.98810554 0.97986984 0.96633335 0.95681693],[0.94602503 0.91280566 0.88568677 0.85103544],[0.98358573 0.96777746 0.9500051  0.92368144]
131,5000,132001,[0.96532997 0.97240667 0.94501639 0.94557482],[0.99375598 0.99394447 0.98091081 0.98128384],[0.94015391 0.9045755  0.91924643 0.90775298],[0.98385157 0.96623509 0.97038924 0.96382106],[0.93688847 0.91975538 0.89356891 0.87714845],[0.98274881 0.97227513 0.95238295 0.94808324]
132,5000,133001,[0.96760811 0.97723763 0.92023291 0.95661501],[0.99452407 0.99570898 0.9667519  0.98566535],[0.93858165 0.92570822 0.8880648  0.89173183],[0.98289773 0.97700991 0.95240886 0.9449616 ],[0.93314561 0.89929727 0.90090399 0.88864213],[0.98205812 0.97491468 0.96379302 0.95598137]
133,5000,134001,[0.96737764 0.97385888 0.95225555 0.95179187],[0.9936635  0.99414116 0.98263841 0.98403189],[0.94034231 0.92658908 0.91121708 0.89798681],[0.98628661 0.97907794 0.96132792 0.95472538],[0.95335975 0.93221057 0.89020107 0.87348567],[0.98992514 0.98350712 0.95633424 0.94927185]
134,5000,135001,[0.96762915 0.9768056  0.95039826 0.95619521],[0.99420538 0.99583169 0.9820872  0.98533406],[0.9414602  0.92908533 0.88534955 0.90422231],[0.98677071 0.97745697 0.94690323 0.9626634 ],[0.93832703 0.92652752 0.89061092 0.88911312],[0.98404803 0.97888307 0.95977473 0.94986408]
135,5000,136001,[0.98789002 0.97604022 0.94816028 0.9506485 ],[0.99879489 0.99582948 0.98190491 0.98494296],[0.93773135 0.89910909 0.91688806 0.89346528],[0.98185542 0.96914474 0.96167173 0.95536648],[0.92193868 0.89716416 0.91253186 0.8789408 ],[0.98009131 0.96490723 0.96877416 0.95256901]
136,5000,137001,[0.96836913 0.97880254 0.91709342 0.95430303],[0.99446568 0.99639366 0.96596738 0.98471335],[0.93693571 0.92011313 0.9077205  0.87545518],[0.98249035 0.97289264 0.9662143  0.93389677],[0.93713894 0.92661038 0.89834486 0.89852279],[0.98219593 0.97921387 0.94925924 0.95905162]
137,5000,138001,[0.96704819 0.97412677 0.95558442 0.95764136],[0.99367352 0.99518911 0.9844728  0.98554688],[0.94525133 0.91625782 0.90623271 0.8987999 ],[0.98496358 0.97369088 0.95842016 0.95693131],[0.92933813 0.92757797 0.89124205 0.88996968],[0.98037448 0.97697409 0.95845213 0.95376088]
138,5000,139001,[0.96439273 0.97312911 0.95452531 0.95346338],[0.99414103 0.99436822 0.98401737 0.98502148],[0.94805976 0.92976295 0.90831141 0.89595937],[0.98527338 0.97669363 0.96524568 0.95671107],[0.93842116 0.9109815  0.91151219 0.88342347],[0.98686053 0.96576836 0.96269627 0.94675778]
139,5000,140001,[0.96655658 0.97477561 0.95411709 0.94011904],[0.99377037 0.99490075 0.98254064 0.97830088],[0.9442311  0.91491334 0.91202333 0.90554899],[0.98542157 0.97366682 0.96081266 0.9630968 ],[0.93295649 0.91718282 0.90309132 0.89237415],[0.98390054 0.97451446 0.95730834 0.95307698]
140,5000,141001,[0.98774292 0.97953273 0.95097645 0.96003642],[0.99896911 0.99643278 0.9823686  0.98595209],[0.9446819  0.93118676 0.89399169 0.89399331],[0.98591204 0.97928415 0.95118068 0.95249827],[0.93035646 0.90748714 0.90483867 0.88916644],[0.97873127 0.97173115 0.95905821 0.95693548]
141,5000,142001,[0.96928291 0.99234697 0.95404308 0.95442123],[0.99405975 0.9987858  0.98404454 0.98353576],[0.94533208 0.91218673 0.90241959 0.88993437],[0.98430695 0.96772551 0.95647208 0.94810997],[0.94529551 0.91489032 0.89426418 0.89807239],[0.98649741 0.9641609  0.95907214 0.95503626]
142,5000,143001,[0.96956495 0.97349588 0.94789973 0.95736781],[0.99418321 0.99462187 0.98252507 0.98413302],[0.94659856 0.93445224 0.8956316  0.89140848],[0.98599285 0.98152588 0.95676092 0.95229787],[0.94268082 0.90324116 0.90322371 0.87867233],[0.98345319 0.96489648 0.96920156 0.94759264]
143,5000,144001,[0.96817179 0.97522681 0.94941134 0.9546348 ],[0.99487555 0.99585636 0.98315738 0.98548444],[0.9466686  0.93735528 0.91887875 0.88222801],[0.98635064 0.98403951 0.95793492 0.94752739],[0.92690637 0.90223125 0.89614131 0.88645671],[0.98010835 0.96868099 0.95891964 0.95060151]
144,5000,145001,[0.97074997 0.97301493 0.94904366 0.95798317],[0.99498735 0.99545644 0.98094976 0.98650464],[0.9458467  0.90841599 0.90753312 0.88571412],[0.98518353 0.96684171 0.96381592 0.94884852],[0.93869437 0.92325868 0.91276044 0.89227686],[0.98147608 0.97718253 0.96408356 0.95761189]
145,5000,146001,[0.96598994 0.97642795 0.94910742 0.96036696],[0.99452683 0.99513625 0.98142157 0.98816737],[0.93774977 0.91786582 0.91389326 0.90622808],[0.98341238 0.97471144 0.9638369  0.95986608],[0.93946061 0.90456186 0.89085432 0.88011641],[0.98339991 0.9740804  0.95356363 0.94385596]
146,5000,147001,[0.96172903 0.97866326 0.95035269 0.95647858],[0.9935601  0.99519571 0.9803298  0.98493604],[0.94977789 0.93090409 0.91550505 0.89327012],[0.98839899 0.97595889 0.96403382 0.95448351],[0.92887769 0.90435499 0.89350743 0.87811685],[0.97950575 0.97166647 0.95341642 0.94844432]
147,5000,148001,[0.96680965 0.97551736 0.94633229 0.95610832],[0.9933387  0.99507066 0.98149547 0.98506534],[0.93782061 0.91365545 0.91511853 0.89082047],[0.98223783 0.96662614 0.96013156 0.94820451],[0.93927837 0.92581019 0.90313636 0.89912553],[0.98376731 0.97802533 0.95956996 0.95629691]
148,5000,149001,[0.96589607 0.97455086 0.95588974 0.95563709],[0.99431802 0.99509178 0.98605938 0.98432713],[0.94070277 0.92848334 0.90353496 0.89140964],[0.98390268 0.97646306 0.95783916 0.95626375],[0.93436056 0.91203525 0.90002703 0.9035812 ],[0.98248572 0.9718687  0.94829704 0.96159815]
149,5000,150001,[0.9715153  0.99084789 0.940717   0.95283963],[0.99500282 0.99825117 0.97804895 0.98412382],[0.92624719 0.90094433 0.913386   0.8848395 ],[0.98052442 0.96686448 0.96746653 0.95069276],[0.93015631 0.9038643  0.90383437 0.88248778],[0.98154307 0.96626712 0.96418756 0.95369432]
150,5000,151001,[0.96661712 0.97161845 0.95446482 0.95239143],[0.99412795 0.99354762 0.98595105 0.98477343],[0.9378886  0.9294697  0.91113945 0.88647823],[0.98541603 0.97655766 0.9623824  0.94765822],[0.93689338 0.91286663 0.89974339 0.87830713],[0.98336242 0.97081034 0.95632125 0.94007532]
151,5000,152001,[0.9679664  0.97408144 0.94992056 0.95898797],[0.99442425 0.99586426 0.9817633  0.98544518],[0.9421004  0.91978487 0.91123534 0.87401255],[0.98432728 0.97445206 0.9599953  0.93609113],[0.9342887  0.91111804 0.8795431  0.88887112],[0.98418963 0.97343321 0.94834206 0.95923714]
152,5000,153001,[0.98509012 0.97090506 0.94862935 0.95603955],[0.99794766 0.99324399 0.98369803 0.98680791],[0.93904744 0.93020635 0.90787954 0.89530268],[0.98425378 0.97531351 0.95274232 0.95063963],[0.93066691 0.93795357 0.89171231 0.85814659],[0.98257923 0.98215609 0.95478524 0.94055489]
153,5000,154001,[0.96963036 0.97735767 0.93884505 0.95958489],[0.99490229 0.99514369 0.97695372 0.98614648],[0.94313555 0.93313104 0.9115552  0.89294491],[0.9832044  0.98098945 0.96326063 0.95344133],[0.93205504 0.90648237 0.90741972 0.88548728],[0.98456327 0.97231474 0.95550929 0.95166369]
154,5000,155001,[0.96983988 0.97666429 0.93416359 0.95461731],[0.9948276  0.99564196 0.97451285 0.98397862],[0.93861223 0.91079737 0.90234531 0.89794774],[0.98207414 0.97099906 0.96201941 0.95698049],[0.93377162 0.89893018 0.88734443 0.87833789],[0.9832214  0.97061749 0.95476806 0.94259838]
155,5000,156001,[0.96472221 0.98087601 0.94722169 0.94815508],[0.99302538 0.99569077 0.98084093 0.98436721],[0.94270459 0.92028119 0.91870371 0.89858881],[0.98570779 0.97204241 0.96811966 0.95457576],[0.94135083 0.9162462  0.8950481  0.87709483],[0.98563482 0.97828385 0.95371722 0.94246252]
156,5000,157001,[0.96783769 0.97431111 0.94524644 0.94885262],[0.99433139 0.99395516 0.98119121 0.98313868],[0.9395244  0.90421432 0.90028873 0.89475927],[0.98385774 0.96655341 0.95469131 0.95064768],[0.92972725 0.91412546 0.90643097 0.89932872],[0.9813259  0.9764221  0.96196875 0.95956545]
157,5000,158001,[0.96125375 0.97852081 0.95098359 0.9586336 ],[0.99298413 0.99563186 0.98308968 0.98688029],[0.95574052 0.93266845 0.90378118 0.87983982],[0.98898639 0.98016257 0.95938392 0.94297147],[0.92980576 0.91548852 0.90744989 0.89621555],[0.97919983 0.97564912 0.96273954 0.95436528]
158,5000,159001,[0.96594624 0.97444078 0.95057176 0.95927859],[0.99396404 0.99519964 0.98253997 0.98626692],[0.94342148 0.91846376 0.91403826 0.89386525],[0.98411882 0.97746813 0.95764995 0.94955025],[0.93066203 0.90494298 0.91332577 0.88496736],[0.98148172 0.97089828 0.97137273 0.95514794]
159,5000,160001,[0.98526915 0.97813389 0.95126593 0.95429358],[0.99830374 0.99540897 0.98262071 0.98641645],[0.94103173 0.91699545 0.9103655  0.88808318],[0.98236962 0.9699398  0.96433628 0.94341631],[0.94153984 0.8990857  0.89462873 0.87018991],[0.9850532  0.96524435 0.94951009 0.94705192]
160,5000,161001,[0.97111788 0.97637289 0.93419639 0.95692837],[0.99518823 0.9950036  0.97311217 0.98707747],[0.94607591 0.91588346 0.91895253 0.89894118],[0.98284579 0.96662297 0.97054476 0.9583269 ],[0.92322036 0.90233794 0.89813964 0.88801054],[0.97665305 0.97254793 0.94597861 0.95365308]
161,5000,162001,[0.96410428 0.97370531 0.94911559 0.95078111],[0.9933544  0.99447952 0.98305705 0.98514417],[0.94565998 0.92003214 0.92014221 0.90012775],[0.9872229  0.97587902 0.96955504 0.95765925],[0.9326324  0.89293139 0.87567949 0.87265055],[0.98370809 0.9681341  0.94578877 0.93853949]
162,5000,163001,[0.96807922 0.97769571 0.95488608 0.95686941],[0.99463968 0.99507806 0.98325735 0.98651019],[0.94062939 0.91655408 0.90931864 0.88483188],[0.98452624 0.97539336 0.96335094 0.94837066],[0.93415423 0.8984816  0.91567449 0.89651978],[0.98145605 0.97079068 0.9663391  0.95467043]
163,5000,164001,[0.9699146  0.97217627 0.94715848 0.95585528],[0.99471118 0.99491096 0.98061916 0.98519497],[0.94570339 0.92436193 0.91215993 0.89050891],[0.98311501 0.9769697  0.96353522 0.95247046],[0.92144611 0.91885444 0.90500866 0.88468783],[0.97654334 0.97342217 0.96436852 0.95327944]
164,5000,165001,[0.96464303 0.97714073 0.95084818 0.95623157],[0.99318252 0.99606775 0.98327525 0.98622873],[0.9413622  0.90956244 0.90918093 0.90122987],[0.98140181 0.96492089 0.965132   0.96313357],[0.94219047 0.9032086  0.89704195 0.8770526 ],[0.98438747 0.96810968 0.955017   0.94435261]
165,5000,166001,[0.96206635 0.99441035 0.95404247 0.95279115],[0.99343755 0.99894542 0.98299469 0.9848285 ],[0.93622245 0.93264101 0.90976368 0.91465123],[0.98317485 0.98241055 0.96360624 0.96249012],[0.94581736 0.92505254 0.89307981 0.88162603],[0.98627989 0.97773967 0.95906901 0.9568844 ]
166,5000,167001,[0.9838173  0.978681   0.9531364  0.96243641],[0.99839931 0.99646235 0.98452579 0.98811623],[0.94953115 0.92654281 0.89974878 0.87705481],[0.98623746 0.97750978 0.95681403 0.94331417],[0.93553735 0.91274347 0.89424745 0.89688131],[0.98504933 0.97081215 0.9553218  0.95390209]
167,5000,168001,[0.96568659 0.97087288 0.94682596 0.94859233],[0.99423178 0.99481666 0.98067953 0.98363424],[0.93239188 0.93093933 0.89577146 0.9015041 ],[0.98166725 0.97731492 0.95140886 0.95257495],[0.9400116  0.90479412 0.9106816  0.88449728],[0.98484653 0.97018685 0.96386191 0.95697132]
168,5000,169001,[0.96817025 0.97799401 0.93963464 0.95653776],[0.99406866 0.99528942 0.97940279 0.98699472],[0.92689631 0.90259595 0.90001243 0.89900753],[0.97653417 0.96869086 0.95201581 0.95819944],[0.94646955 0.92551039 0.89604098 0.88682305],[0.98758835 0.97679727 0.96075028 0.95438332]
169,5000,170001,[0.96746176 0.97819384 0.94839408 0.96220837],[0.99372111 0.99521177 0.98407075 0.98737191],[0.94029619 0.92794712 0.91407218 0.88178626],[0.98291067 0.97884566 0.95725958 0.9447608 ],[0.93859604 0.91429616 0.89625847 0.88317021],[0.98637049 0.97548521 0.94922145 0.95811869]
170,5000,171001,[0.96578449 0.97045823 0.95003218 0.95171103],[0.99407092 0.99415835 0.98223605 0.98604894],[0.93382758 0.92461054 0.91270979 0.90060853],[0.98256735 0.97391687 0.96536491 0.9549589 ],[0.94824962 0.910428   0.91332085 0.89041301],[0.9890366  0.96448974 0.96571515 0.95230927]
171,5000,172001,[0.96801826 0.96810975 0.93650254 0.96070957],[0.99362482 0.99327535 0.97559947 0.98730214],[0.94137254 0.92399959 0.90340315 0.90001356],[0.9825875  0.97782945 0.96017247 0.95580218],[0.94170712 0.92958499 0.88875268 0.88828792],[0.98640394 0.98075823 0.95340628 0.95073463]
172,5000,173001,[0.98756434 0.9946936  0.92709817 0.95631385],[0.99888759 0.99933311 0.97069403 0.9847306 ],[0.93263503 0.93092567 0.90826745 0.89022436],[0.98348526 0.97989778 0.95848272 0.94592373],[0.93417138 0.9125754  0.90224505 0.87548184],[0.98253953 0.97318562 0.95748795 0.95470274]
173,5000,174001,[0.99018645 0.9775094  0.94549604 0.95754068],[0.99942533 0.99540083 0.98180133 0.9851022 ],[0.92965563 0.91730237 0.89975113 0.8889294 ],[0.98041962 0.97505208 0.95493746 0.94732516],[0.94256041 0.91515181 0.89881696 0.87127217],[0.98297613 0.97695686 0.95780407 0.9358668 ]
