,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
12,5000,253009,[0.74921875 0.81297544 0.65007899],[0.81671188 0.88400966 0.70398104],[0.66026278 0.73658492 0.62434175],[0.71265918 0.80163826 0.660942  ],[0.66675043 0.73184643 0.61776554],[0.72502538 0.80372425 0.66008526]
13,5000,254009,[0.71337104 0.78586465 0.69076055],[0.77824796 0.85344244 0.75157012],[0.67156372 0.73592564 0.60902572],[0.724666   0.80151611 0.6444006 ],[0.66038083 0.7331962  0.60965705],[0.71341014 0.80456891 0.65437593]
14,5000,255009,[0.69723981 0.80484507 0.65134199],[0.76832636 0.8826099  0.71202161],[0.67105938 0.74078395 0.60823277],[0.72511333 0.81241653 0.63534946],[0.66390415 0.73059083 0.61784154],[0.72629912 0.8035902  0.65954752]
15,5000,256009,[0.76417305 0.79365347 0.66165165],[0.83801299 0.85984888 0.71821251],[0.66019786 0.73918214 0.61865736],[0.71104076 0.80741402 0.66172914],[0.65297246 0.71439689 0.61998539],[0.71430267 0.78377243 0.66479442]
16,5000,257009,[0.7355867  0.80763096 0.65647965],[0.80948511 0.88495253 0.70916724],[0.66457049 0.73313367 0.62301268],[0.71704707 0.80260424 0.66206078],[0.64702901 0.72655915 0.60949477],[0.70265686 0.79603642 0.65991161]
17,5000,258009,[0.7080937  0.80326126 0.66463087],[0.77081276 0.87492179 0.71835748],[0.67130408 0.72591502 0.61915037],[0.7216359  0.78812582 0.65621216],[0.66435159 0.73705893 0.60243068],[0.72462054 0.80700952 0.63944542]
18,5000,259009,[0.74424828 0.81035385 0.66476472],[0.80589987 0.87860287 0.71081084],[0.65373299 0.74085148 0.61937675],[0.70092487 0.80388584 0.66233482],[0.66624969 0.74661519 0.5989643 ],[0.71881277 0.81515748 0.63374561]
19,5000,260009,[0.73606136 0.80124773 0.6681389 ],[0.79866781 0.86724252 0.71827004],[0.68039083 0.7298591  0.60856754],[0.73839825 0.79940391 0.64222068],[0.6576681  0.73221521 0.60676305],[0.71309891 0.80005344 0.65116225]
20,5000,261009,[0.73567093 0.79860849 0.6454844 ],[0.80674989 0.87293036 0.69813365],[0.66311334 0.74960046 0.62251084],[0.71755079 0.81529121 0.65700843],[0.65835398 0.74423663 0.61273378],[0.70849025 0.80839298 0.65297542]
21,5000,262009,[0.69423333 0.81117808 0.64831394],[0.76412457 0.87399009 0.70690562],[0.66638783 0.73221912 0.63368792],[0.71913886 0.80024977 0.67122104],[0.65292138 0.74305779 0.61165838],[0.71677783 0.81600594 0.64476025]
22,5000,263009,[0.76546903 0.81019144 0.64474459],[0.83906828 0.8865251  0.69194639],[0.6649029  0.72898716 0.62538571],[0.7153854  0.78946119 0.66110665],[0.66165283 0.7213628  0.61190813],[0.71639529 0.7805206  0.65410229]
23,5000,264009,[0.7805664  0.80546733 0.64835222],[0.85380331 0.87787237 0.69551526],[0.6688259  0.72517025 0.61984993],[0.71947664 0.79401324 0.65785249],[0.6620942  0.74084012 0.60435813],[0.7218167  0.80878295 0.64076606]
24,5000,265009,[0.76355549 0.77681429 0.65760314],[0.84557021 0.85430329 0.71189652],[0.66219584 0.71710597 0.62121678],[0.71505888 0.78012078 0.65920489],[0.65045464 0.74287428 0.61192845],[0.70415099 0.81176938 0.64800919]
25,5000,266009,[0.70856533 0.79950468 0.65790516],[0.77430172 0.87650677 0.70780701],[0.65505442 0.73582069 0.61572112],[0.70850952 0.8055276  0.65105662],[0.67163561 0.72140733 0.61992585],[0.73386342 0.79569787 0.66405541]
26,5000,267009,[0.70807325 0.813362   0.67467646],[0.76830885 0.88242388 0.72780218],[0.66572417 0.75258333 0.61515043],[0.71772286 0.82011047 0.65828833],[0.68064985 0.73995537 0.61684996],[0.74538573 0.8098193  0.65191542]
27,5000,268009,[0.77235051 0.80958994 0.65220762],[0.84642701 0.88602829 0.70753984],[0.65439483 0.74068365 0.62327634],[0.71137368 0.80849507 0.66172459],[0.65308515 0.74275974 0.59973577],[0.71133341 0.80965605 0.63906819]
28,5000,269009,[0.70351107 0.77592652 0.65991522],[0.7696882  0.85141148 0.71308701],[0.65636311 0.73458622 0.61205751],[0.70315959 0.79804269 0.65535456],[0.66935915 0.73833183 0.62637619],[0.72247097 0.80213377 0.67675609]
29,5000,270009,[0.76163908 0.80696851 0.65391997],[0.83754223 0.88445261 0.70934115],[0.65831932 0.71944538 0.62547654],[0.71164884 0.7897268  0.66359633],[0.6547283  0.72023529 0.62067852],[0.70609807 0.79490484 0.6642582 ]
