,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
20,5000,141005,[0.71417177 0.80930487 0.67260862],[0.76636824 0.88382181 0.72219116],[0.66134027 0.72833049 0.62690997],[0.7129888  0.80179637 0.6623032 ],[0.67193427 0.72687246 0.63273188],[0.72675361 0.79700124 0.67058975]
21,5000,142005,[0.73798195 0.80055394 0.65194874],[0.81183734 0.86949191 0.70964563],[0.65590649 0.72395048 0.61829284],[0.70789513 0.7881186  0.65645713],[0.65816845 0.72642841 0.61293032],[0.71918726 0.79800756 0.65667568]
22,5000,143005,[0.78195293 0.80678457 0.6559568 ],[0.84161696 0.8838084  0.70751049],[0.67731158 0.7373805  0.63296106],[0.73015901 0.80125239 0.66834747],[0.65277667 0.7288753  0.60776847],[0.70293969 0.80434516 0.6477065 ]
23,5000,144005,[0.69926575 0.78609545 0.6526106 ],[0.76361269 0.85681056 0.7073128 ],[0.67713419 0.73669062 0.6208056 ],[0.73670652 0.80314233 0.65771585],[0.6495482  0.73824205 0.61022527],[0.70655845 0.80769762 0.65085388]
24,5000,145005,[0.76534413 0.78430193 0.65780009],[0.84100462 0.85160138 0.71191334],[0.65524039 0.73827717 0.62620078],[0.7077683  0.80416293 0.66630908],[0.66328412 0.72711181 0.6207288 ],[0.72321249 0.79987599 0.65846226]
25,5000,146005,[0.70255223 0.81299242 0.63839886],[0.76818802 0.88608409 0.69364499],[0.66098988 0.72800309 0.62112808],[0.71604325 0.7928221  0.65496236],[0.65239641 0.72525077 0.62672068],[0.71120234 0.7965549  0.6690186 ]
26,5000,147005,[0.7754529  0.8095223  0.65071891],[0.83387275 0.88735749 0.69809832],[0.66458233 0.73840805 0.62712194],[0.71294996 0.80129353 0.66897956],[0.67786443 0.73917884 0.62457424],[0.73500948 0.81215527 0.65952643]
27,5000,148005,[0.73913599 0.80554498 0.70684477],[0.80479254 0.87388031 0.77345246],[0.66632425 0.7333116  0.60422987],[0.72254736 0.79760563 0.64418712],[0.67216361 0.72772936 0.59784349],[0.72421304 0.79120024 0.63327075]
28,5000,149005,[0.75599245 0.80552723 0.65402597],[0.82491801 0.87463964 0.70310748],[0.66702887 0.72924743 0.61942048],[0.71816968 0.79724547 0.65914297],[0.64756152 0.72468143 0.61661621],[0.70444244 0.79011481 0.65616328]
29,5000,150005,[0.75443045 0.79900244 0.65883981],[0.8284207  0.87140082 0.70944689],[0.65453045 0.73986357 0.60372983],[0.70824858 0.80344972 0.64812251],[0.6561415  0.73372917 0.61432048],[0.71261523 0.79517351 0.67023564]
