,n,random_state,train_BA,train_auroc,val_BA,val_auroc,test_BA,test_auroc
11,5000,42002,[0.69628016 0.80373953 0.64663144],[0.75935904 0.87952937 0.70344169],[0.67590726 0.73735581 0.61327049],[0.72261629 0.80185725 0.64386612],[0.65437419 0.72767479 0.60798935],[0.70638829 0.79398351 0.64841878]
12,5000,43002,[0.73699962 0.79344569 0.65089956],[0.79992803 0.8703163  0.70247128],[0.68439984 0.7534594  0.60151077],[0.73919581 0.8240802  0.63837981],[0.65751811 0.72505789 0.61852391],[0.71494833 0.79482868 0.65976997]
13,5000,44002,[0.70526521 0.81265152 0.65443089],[0.76466917 0.8812447  0.70817344],[0.66736597 0.73817103 0.62000054],[0.72176935 0.80342253 0.6534282 ],[0.6634238  0.72539792 0.61681356],[0.72121373 0.7961221  0.65725601]
14,5000,45002,[0.70644786 0.79132906 0.64882019],[0.76717793 0.86505025 0.69926241],[0.6887569  0.73993209 0.62410289],[0.74042317 0.80441163 0.65804554],[0.64860784 0.73178116 0.61398875],[0.71094171 0.79833596 0.65441842]
15,5000,46002,[0.68969609 0.80280272 0.65621358],[0.75332292 0.86987021 0.70815716],[0.67225284 0.74508078 0.6172989 ],[0.72731934 0.81273551 0.65303486],[0.66946857 0.73665874 0.61755966],[0.72674714 0.80730367 0.65428243]
16,5000,47002,[0.75938801 0.78450253 0.66509776],[0.84020278 0.85595009 0.71912003],[0.65481101 0.72786345 0.61416794],[0.70539551 0.79140643 0.64867421],[0.65228841 0.75111828 0.61517419],[0.71041087 0.81973899 0.6577792 ]
17,5000,48002,[0.69896424 0.8113952  0.65401009],[0.75478094 0.8782445  0.70968569],[0.67369211 0.72853416 0.6340915 ],[0.72649673 0.79412222 0.675447  ],[0.65737115 0.75047301 0.59534796],[0.71057022 0.8102016  0.63177187]
18,5000,49002,[0.70394059 0.82232049 0.64096143],[0.76899768 0.89086874 0.69741087],[0.64978531 0.72292603 0.60353585],[0.70386346 0.79151575 0.64211004],[0.65866564 0.72138215 0.6194726 ],[0.72391205 0.78961907 0.66975102]
19,5000,50002,[0.72508022 0.7539243  0.65142412],[0.78408113 0.82697871 0.71173781],[0.66709495 0.74330538 0.62330499],[0.71227078 0.8052845  0.66003411],[0.65959194 0.7354857  0.62110316],[0.72291432 0.80440573 0.66198862]
20,5000,51002,[0.70711891 0.78504776 0.65400963],[0.76837035 0.85329265 0.70795044],[0.6747336  0.74504551 0.61691945],[0.72902422 0.80842691 0.65865566],[0.64681256 0.72761815 0.63295422],[0.70277015 0.79966184 0.67329531]
21,5000,52002,[0.7096373  0.80212374 0.63752497],[0.78217099 0.87564533 0.69303337],[0.67437508 0.73202577 0.60599504],[0.7175079  0.79573368 0.64569806],[0.66167918 0.73858953 0.60269236],[0.71837062 0.80376797 0.64587129]
22,5000,53002,[0.7052573  0.80440199 0.65478655],[0.7710827  0.87528076 0.70446561],[0.67825592 0.71158153 0.61320984],[0.72889561 0.77356278 0.65344033],[0.66780237 0.73341563 0.61547519],[0.72633595 0.80531564 0.64922991]
23,5000,54002,[0.75492931 0.78260449 0.65894643],[0.82935194 0.85324425 0.70915436],[0.67925292 0.73697729 0.61899246],[0.74243863 0.79500764 0.6501938 ],[0.66314496 0.73130232 0.60633825],[0.71920619 0.80394592 0.65022562]
24,5000,55002,[0.73951751 0.79831367 0.6720897 ],[0.80288998 0.8771066  0.72061281],[0.66094586 0.73958438 0.61053147],[0.71482939 0.80642004 0.64888911],[0.66424851 0.71316991 0.60860132],[0.72395135 0.78547593 0.6518861 ]
25,5000,56002,[0.72115782 0.82376528 0.68086363],[0.79435904 0.88870965 0.74330166],[0.6520592  0.72333842 0.62522594],[0.70249283 0.78496011 0.66996415],[0.66137977 0.7407088  0.60437241],[0.72074631 0.80309971 0.65653586]
26,5000,57002,[0.70690543 0.80500331 0.6558392 ],[0.77383807 0.87926277 0.71219508],[0.67229565 0.75045479 0.62111586],[0.72979118 0.81974672 0.6621685 ],[0.66257003 0.72374925 0.61713087],[0.72515498 0.80271005 0.66125086]
27,5000,58002,[0.69926456 0.81102963 0.66624559],[0.76542431 0.88071242 0.7126939 ],[0.68215624 0.73776762 0.62410353],[0.73675994 0.80828429 0.66037186],[0.66312003 0.74592313 0.62532277],[0.73274485 0.81662836 0.66590385]
28,5000,59002,[0.69257021 0.79795218 0.64153039],[0.7543917  0.86305939 0.69223701],[0.67038773 0.72638405 0.62360256],[0.72488956 0.79307515 0.66639248],[0.66978317 0.73958106 0.61784392],[0.73164738 0.81068381 0.6646762 ]
29,5000,60002,[0.75842805 0.81493479 0.64987421],[0.81446007 0.88405844 0.70583374],[0.66844595 0.72855984 0.62086154],[0.72156328 0.79446258 0.65691541],[0.65679805 0.73297503 0.60965466],[0.71125926 0.80124784 0.65342934]
